Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Time_STD,Susceptible_STD
0.5488600000000002,0.07276274596247725,0.0,0.140656,0.10709999999999997,0.05149967052321791,51.0,0.02454445892660908,0.0,0.028040000000000002,0.01528893717692633,0.17534399999999997,0.0,0.0984641823202732
0.5599319999999999,0.07221118040857663,0.0,0.145724,0.10400000000000001,0.04904522908499868,52.0,0.02448775661427563,0.0,0.026792000000000007,0.015073367241595359,0.163552,0.0,0.09834507377596502
0.570536,0.07191744645077439,0.0,0.15079199999999993,0.10012400000000002,0.04714632541354628,53.0,0.02457973018566315,0.0,0.025628000000000005,0.015168566972525782,0.15291999999999997,0.0,0.09825340714702978
0.580664,0.07158628293185784,0.0,0.155528,0.096496,0.04505136197719221,54.0,0.02424213719951275,0.0,0.024640000000000006,0.014851706433942194,0.142672,0.0,0.09820843140993547
0.590548,0.07103222153361108,0.0,0.16036000000000006,0.09234400000000004,0.04206457968410003,55.0,0.02425349459356321,0.0,0.023804000000000002,0.01470521213719816,0.13294400000000003,0.0,0.09821886572344439
0.599608,0.07056210835852342,0.0,0.164564,0.0889,0.03954280698180137,56.0,0.024346176373303465,0.0,0.023124000000000002,0.01475001016948802,0.12380399999999998,0.0,0.09823706339259129
0.6080960000000002,0.07047991191821966,0.0,0.169,0.08520400000000002,0.03767927366603555,57.0,0.024408424775064858,0.0,0.022456000000000004,0.014669205295448011,0.11524400000000001,0.0,0.09825161201730992
0.6163919999999997,0.07045168511824257,0.0,0.17295999999999995,0.08170800000000002,0.03567316952556922,58.0,0.024414028753976677,0.0,0.021863999999999998,0.014577775413278942,0.10707599999999998,0.0,0.09828518862982356
0.6242880000000003,0.07029560623538288,0.0,0.17684400000000003,0.07798000000000001,0.033486140416596234,59.0,0.024355427813939134,0.0,0.021368,0.014389482270047107,0.09952,0.0,0.09831305394503825
0.6311800000000004,0.0701421955744187,0.0,0.18061199999999997,0.074404,0.03154251251882132,60.0,0.0244304370816406,0.0,0.020952,0.01414626395908121,0.09285199999999998,0.0,0.09833932731110175
0.6381200000000002,0.0701097767789914,0.0,0.1840720000000001,0.07124799999999999,0.02919838351690038,61.0,0.024361108677562276,0.0,0.020519999999999997,0.0142508138714952,0.08603999999999995,0.0,0.098370458980326
0.6444920000000001,0.07001748021744285,0.0,0.187504,0.06806399999999999,0.027303480803736353,62.0,0.02445587831176791,0.0,0.020196000000000002,0.013949591535238587,0.07974399999999998,0.0,0.09839226790759525
0.6506480000000002,0.07003998355225392,0.0,0.190808,0.06462400000000001,0.025332937926738772,63.0,0.024425035025563424,0.0,0.019836000000000003,0.013680973064807925,0.07408400000000002,0.0,0.0984227793958289
0.6563680000000002,0.07017793795773712,0.0,0.193844,0.06121200000000001,0.023534908200373333,64.0,0.024364229189531114,0.0,0.019511999999999995,0.013498379754622406,0.06906399999999997,0.0,0.09845134562818326
0.6616559999999998,0.07014164001504386,0.0,0.19682799999999992,0.05804,0.02193032749413469,65.0,0.024483023015959445,0.0,0.01922,0.013000246151515746,0.06425600000000001,0.0,0.09847946994170917
0.6663240000000001,0.07028096060811918,0.0,0.19983199999999995,0.055043999999999996,0.020658089359860948,66.0,0.02460017430832554,0.0,0.018988,0.012791859286280474,0.059812000000000004,0.0,0.09850086627030241
0.6707919999999998,0.07041604317199314,0.0,0.2025600000000001,0.052203999999999987,0.019271637605559108,67.0,0.024452729908948815,0.0,0.018816000000000003,0.012245553642036772,0.05562799999999998,0.0,0.09851810668095484
0.6754319999999998,0.07060216835197061,0.0,0.204856,0.04949199999999999,0.018124546890888056,68.0,0.024338086695547784,0.0,0.01862,0.011650216135334143,0.05160000000000001,0.0,0.09853549005307682
0.6794240000000002,0.07076406590918868,0.0,0.20713999999999996,0.047092,0.017085619684401268,69.0,0.02439300719468594,0.0,0.018464,0.011339256413010508,0.04787999999999998,0.0,0.09855009235916523
0.6833440000000001,0.07090822282359077,0.0,0.20928800000000006,0.044639999999999985,0.016129081312957656,70.0,0.024394135688726504,0.0,0.018272,0.010718805903644305,0.04445599999999999,0.0,0.0985692021678171
0.686728,0.07101507175241041,0.0,0.21159600000000003,0.042144,0.014956596404262567,71.0,0.024382517999583225,0.0,0.018164,0.01018084790182036,0.04136799999999999,0.0,0.09858006443495561
0.69006,0.07117458816178708,0.0,0.21366800000000008,0.039888000000000014,0.014143710404275114,72.0,0.024425236457402005,0.0,0.018000000000000002,0.00971960163792735,0.038383999999999995,0.0,0.0985958538682028
0.693152,0.071245227882294,0.0,0.21559200000000012,0.037611999999999986,0.013135071221733057,73.0,0.024535426142620796,0.0,0.017896000000000002,0.0090280372174687,0.03574800000000001,0.0,0.09860629789217319
0.696128,0.07145148575082257,0.0,0.21750000000000008,0.03536400000000001,0.01231314809461821,74.0,0.024562174170866875,0.0,0.017780000000000004,0.008744021042975596,0.033227999999999994,0.0,0.09861752176971393
0.698876,0.07160218309521017,0.0,0.21917199999999998,0.03337999999999999,0.011407042736835871,75.0,0.024570307608982024,0.0,0.017696000000000003,0.008311606342939972,0.030875999999999997,0.0,0.09862506164256628
0.7013799999999999,0.07178132068999567,0.0,0.2208040000000001,0.03139200000000001,0.010904750524427412,76.0,0.024689851842406834,0.0,0.017620000000000004,0.008095723315430193,0.028803999999999993,0.0,0.09863282009554428
0.703704,0.07194588232831675,0.0,0.22233999999999995,0.029715999999999982,0.010301821974777085,77.0,0.024743637566049175,0.0,0.017532000000000002,0.007709795328022659,0.026708000000000003,0.0,0.09864159049812608
0.7062279999999997,0.07212853537955696,0.0,0.22373200000000004,0.027932,0.009636679926198648,78.0,0.024718773755993642,0.0,0.017428000000000003,0.007194232134147467,0.024680000000000014,0.0,0.09865169849526159
0.708412,0.07227654568392156,0.0,0.22502000000000005,0.02629599999999999,0.00913162329490217,79.0,0.024778337313064412,0.0,0.017356000000000003,0.006809315971520194,0.022916,0.0,0.09865852048353452
0.710408,0.07240700474401632,0.0,0.22616000000000003,0.024896,0.008536396429407433,80.0,0.024830948431342693,0.0,0.017292000000000002,0.006548800195455654,0.021243999999999996,0.0,0.09866528232362183
0.7122439999999999,0.07252150897492411,0.0,0.2273160000000001,0.023447999999999997,0.00787170223014057,81.0,0.024926663314611526,0.0,0.017244000000000002,0.006472533970555892,0.019748000000000005,0.0,0.0986702126479922
0.7139400000000002,0.07266857092306137,0.0,0.228536,0.022003999999999996,0.0073670357675255,82.0,0.025028190186267965,0.0,0.017192000000000002,0.006369300118537357,0.018328000000000007,0.0,0.09867478672893092
0.7155919999999999,0.07278969113823744,0.0,0.229592,0.020672000000000003,0.006839995321635828,83.0,0.025117641927537706,0.0,0.017136000000000005,0.006254311792675514,0.017008000000000002,0.0,0.09868026299113719
0.7171279999999999,0.0729284664311543,0.0,0.23060800000000004,0.019456000000000005,0.006505592670925532,84.0,0.02514288638959338,0.0,0.017100000000000004,0.006020104982473315,0.015708000000000007,0.0,0.09868358120781795
0.7184479999999998,0.07301634403337379,0.0,0.23159199999999994,0.018204,0.0062214030571889475,85.0,0.02516429089006881,0.0,0.017044000000000004,0.005685488897183775,0.014712000000000003,0.0,0.098689329028016
0.719844,0.07311826901671019,0.0,0.23251200000000005,0.017079999999999998,0.0057939278559540255,86.0,0.025213271425977235,0.0,0.017004000000000005,0.005477955823115041,0.013560000000000011,0.0,0.09869288922713734
0.7211279999999999,0.07324102413265397,0.0,0.233284,0.016128000000000014,0.005524431554467846,87.0,0.025271789489468295,0.0,0.016976000000000005,0.005317406886819929,0.012484,0.0,0.0986959503931139
0.722408,0.07333519711570972,0.0,0.23401599999999997,0.015104000000000012,0.005165948509228485,88.0,0.025297773498867443,0.0,0.016948000000000005,0.0050139389705101105,0.011524000000000005,0.0,0.09869887383349418
0.7235599999999998,0.07341972487009196,0.0,0.2347959999999999,0.014000000000000005,0.004802126195759541,89.0,0.02535637166473153,0.0,0.016916,0.004733877902945955,0.010728000000000008,0.0,0.09870189939408461
0.7245680000000003,0.07349118434206924,0.0,0.23544,0.01321600000000001,0.004364164983132512,90.0,0.025367065261870558,0.0,0.016884000000000003,0.004405058909935257,0.009892000000000003,0.0,0.09870491448757757
0.7254880000000002,0.07357060456459497,0.0,0.23617600000000005,0.012228000000000003,0.00419557671840237,91.0,0.025434422029997062,0.0,0.016864,0.004274297135202465,0.009244000000000002,0.0,0.09870701243579404
0.7263399999999999,0.07363254443518844,0.0,0.23684000000000005,0.011456000000000006,0.0038654883262014897,92.0,0.0254938737739089,0.0,0.016824000000000002,0.004015378437955753,0.008540000000000002,0.0,0.09871100153478335
0.7271359999999997,0.07369306550822811,0.0,0.23741999999999996,0.010664,0.0036789107083483297,93.0,0.025521214704633477,0.0,0.016784,0.0037758050797147883,0.007996000000000001,0.0,0.09871520117996012
0.7279439999999998,0.07377338316764388,0.0,0.23791600000000016,0.010024000000000003,0.003494452746854649,94.0,0.025564055703272123,0.0,0.016756,0.0035744963281558995,0.007360000000000001,0.0,0.09871823166973769
0.7286200000000003,0.07382642074487968,0.0,0.23844,0.009368000000000001,0.003291112881686072,95.0,0.025602281148366445,0.0,0.016748,0.003503223658289605,0.006824,0.0,0.09871890850288004
0.7292800000000002,0.073885468124659,0.0,0.2388720000000001,0.008732,0.0030509382163524702,96.0,0.025626572459070684,0.0,0.01674,0.0032204620786464785,0.006376000000000003,0.0,0.09871982779563587
