Recovered,Vaccinated,Dead,Hospitalised,Susceptible,Time,Infected
0.7349933068459182,0.0,0.24192732790450402,0.0045118137258280235,0.015301540591222325,109.0,0.0032660109325278715
0.7353044198322525,0.0,0.24214389496334376,0.004224512085288094,0.01528654809156569,110.0,0.0030406250275504558
0.735595025316766,0.0,0.2423466715434376,0.0039549200227084365,0.01527260389335207,111.0,0.0028307792237363626
0.7358664532866238,0.0,0.2425365077045276,0.0037020012426276358,0.015259633882413972,112.0,0.0026354038838074636
0.7361199494916811,0.0,0.24271420376417374,0.003464774703772335,0.015247569292894215,113.0,0.002453502747478992
0.7363566805897312,0.0,0.2428805129499548,0.003242312222155664,0.015236346306948466,114.0,0.002284147931210286
0.7365777389958659,0.0,0.2430361439366183,0.0030337361170946313,0.015225905686279599,115.0,0.0021264752641420746
0.7367841474511153,0.0,0.24318176327023883,0.0028382169076654772,0.015216192432734789,116.0,0.001979679938246028
0.7369768633249517,0.0,0.24331799768180679,0.0026549710657159816,0.015207155475466116,117.0,0.0018430124520597935
0.7371567826656628,0.0,0.24344543629296114,0.002483258830322184,0.015198747382395607,118.0,0.0017157748286587005
0.737324744012022,0.0,0.2435646327168166,0.0023223820874967637,0.01519092409393985,119.0,0.0015973170897251772
0.7374815319791107,0.0,0.24367610705701645,0.0021716823180118142,0.015183644677140659,120.0,0.0014870339687205946
0.73762788063058,0.0,0.24378034780828103,0.002030538615375787,0.015176871098519491,121.0,0.0013843618472439262
0.7377644766490848,0.0,0.24387781366181907,0.0018983657752901135,0.015170568014126692,122.0,0.0012887758996795722
0.7378919623160836,0.0,0.243968935219033,0.0017746124572938172,0.015164702575394377,123.0,0.0011997874321954725
0.7380109383116632,0.0,0.2440541166169831,0.0016587594187737293,0.015159244249525493,124.0,0.0011169414030547677
0.7381219663445363,0.0,0.24413373706908426,0.0015503178210642813,0.015154164653263098,125.0,0.0010398141120523312
0.7382255716218611,0.0,0.24420815232449533,0.001448827606975583,0.01514943739898425,126.0,9.680110476841281E-4
0.7383222451680475,0.0,0.24427769604963015,0.0013538559487639183,0.015145037952153727,127.0,9.01164881405101E-4
0.7384124460012541,0.0,0.2443426811351708,0.0012649957652879048,0.015140943499254718,128.0,8.389335990326941E-4
0.738496603175827,0.0,0.24440340093190463,0.0011818643068700677,0.015137132825387945,129.0,7.80998760010662E-4
0.7385751176985021,0.0,0.24446013041863437,0.00110410180620186,0.01513358620079792,130.0,7.270638758639007E-4
0.7386483643257847,0.0,0.24451312730533206,0.001031370193485123,0.015130285275646258,131.0,6.768528997519794E-4
0.7387166932495143,0.0,0.24456263307461937,9.633518738900989E-4,0.015127212982407389,132.0,6.301088195691026E-4
0.7387804316772526,0.0,0.24460887396456607,8.99748565325292E-4,0.015124353445312676,133.0,5.865923475435312E-4
0.7388398853137673,0.0,0.24465206189570168,8.402801944541289E-4,0.015121691896314906,134.0,5.460806997620965E-4
0.7388953397495361,0.0,0.24469239534503545,7.84683848854172E-4,0.015119214597087208,135.0,5.083664594873041E-4
0.7389470617618698,0.0,0.24473006016978047,7.327127831937783E-4,0.015116908766608721,136.0,4.7325651854752347E-4
0.7389953005339394,0.0,0.24476523038337375,6.841354772959225E-4,0.015114762513924497,137.0,4.405710914666515E-4
0.7390402887966899,0.0,0.24479806888628397,6.387347439671608E-4,0.01511276477569909,138.0,4.1014279736011154E-4
0.739082243898343,0.0,0.2448287281539944,5.963068844893504E-4,0.015110905258212806,139.0,3.818158049606924E-4
0.7391213688059209,0.0,0.24485735088444988,5.566608897009667E-4,0.015109174383476353,140.0,3.5544503645204025E-4
0.7391578530429671,0.0,0.24488407060715553,5.196176846320702E-4,0.015107563239164503,141.0,3.3089542608101855E-4
0.7391918735673956,0.0,0.24490901225601788,4.8500941470077036E-4,0.015106063532091983,142.0,3.0804122979397644E-4
0.7392235955931753,0.0,0.24493229270792352,4.5267877152818013E-4,0.015104667544975652,143.0,2.8676538239747124E-4
0.7392531733593324,0.0,0.24495402128895688,4.224783564822553E-4,0.015103368096246295,144.0,2.669588989823739E-4
0.7392807508495509,0.0,0.24497430025006803,3.9427008011762467E-4,0.015102158502690925,145.0,2.48520317572641E-4
0.7393064624654586,0.0,0.2449932252139137,3.679245957377144E-4,0.015101032544722788,146.0,2.3135518016743095E-4
0.7393304336564949,0.0,0.2450108855945091,3.433207653664212E-4,0.015099984434091258,147.0,2.153755495386376E-4
0.7393527815090911,0.0,0.2450273649912467,3.203451564786744E-4,0.015099008783857603,148.0,2.0049955932624906E-4
0.7393736152977233,0.0,0.24504274155875766,2.98891567901913E-4,0.015098100580475376,149.0,1.8665099514206512E-4
